IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
27374535,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,KY0061,BUCKMAN,,,,,37.990945402,-85.715858114,12.213,10/24/2020 12:00:00 AM,1444,2,2,0,1,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/25/2020 3:15:31 PM,False,075,Accepted,
27372919,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,650,4TH,ST,W,,PATTERSON,,,,,37.994106544,-85.725293497,11.672,10/23/2020 12:00:00 AM,1430,3,3,0,0,RAINING,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/24/2020 10:21:59 PM,False,1014,Accepted,
27404859,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.048081169,-85.541707122,22.859,10/23/2020 12:00:00 AM,1415,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/2/2020 8:00:33 AM,False,7723,Accepted,
27369716,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,MEADOWLARK,,LAZY RIVER,38.014895256,-85.639034481,16.895,10/22/2020 12:00:00 AM,1402,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,,,10/23/2020 4:11:43 PM,False,1019,Accepted,
27368327,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,BETHEL CHURCH,,,,,38.032507244,-85.595739939,19.600,10/22/2020 12:00:00 AM,2310,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,10/23/2020 9:59:44 AM,False,7735,Accepted,
27369734,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,4935,OLD MILL,RD,,,,,FOSTER,,WATERGATE,38.011549281,-85.656456552,15.912,10/22/2020 12:00:00 AM,2125,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,10/23/2020 4:13:39 PM,False,1196,Accepted,
27374484,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.992143704,-85.705454217,0.046,10/22/2020 12:00:00 AM,1045,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,BACKING,STRAIGHT & HILLCREST,DAYLIGHT,I 0065,KY0044,10/25/2020 3:05:39 PM,False,088,Accepted,
27364612,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,1492,4TH,ST,W,,,,,,,37.998928770,-85.739320897,10.763,10/21/2020 12:00:00 AM,1647,2,2,0,0,CLOUDY,DRY,False,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,10/22/2020 1:33:41 PM,False,073,Accepted,
27364619,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.997870362,-85.698488286,13.405,10/21/2020 12:00:00 AM,0730,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,10/22/2020 1:34:04 PM,False,073,Accepted,
27368322,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY2706,,GREENBRIAR,RD,,KY0044,OLD MILL,,,,,38.033900615,-85.590054205,0.055,10/21/2020 12:00:00 AM,0727,2,2,0,0,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,10/23/2020 9:58:58 AM,False,7744,Accepted,
27368323,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,US0031EX,,BARDSTOWN,RD,N,,,,WEST,KY0044,OLD MILL,38.048182711,-85.541754013,0.566,10/21/2020 12:00:00 AM,1433,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/23/2020 9:59:03 AM,False,7742,Accepted,
27358242,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0061,,BUCKMAN,ST,N,KY0044,4TH,,,,,37.991165624,-85.715747866,14.524,10/20/2020 12:00:00 AM,1321,2,2,0,0,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/21/2020 6:38:13 AM,False,085,Accepted,
27358243,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.992452217,-85.704860059,12.891,10/20/2020 12:00:00 AM,0715,2,2,0,0,RAINING,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,10/21/2020 6:38:24 AM,False,085,Accepted,
27358246,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.991940893,-85.705668248,0.665,10/19/2020 12:00:00 AM,1708,2,2,0,0,CLOUDY,WET,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,10/21/2020 6:38:49 AM,False,085,Accepted,
27358241,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,BOARDWALK,,,,,38.006152353,-85.677585121,14.698,10/19/2020 12:00:00 AM,1310,2,2,0,1,CLOUDY,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,10/21/2020 6:37:45 AM,False,076,Accepted,
27358245,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990603450,-85.714761985,12.278,10/19/2020 12:00:00 AM,1334,3,3,0,0,CLOUDY,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/21/2020 6:38:37 AM,False,085,Accepted,
27348341,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,SANDERS,KY1319,KINGS CHURCH,38.061791608,-85.505614977,25.205,10/18/2020 12:00:00 AM,2218,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,10/19/2020 2:32:09 AM,False,1250,Accepted,
27347540,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,SHEPHERDSVILLE,RD,,,,,HILLVIEW,,BUCKMAN HOLLOW,38.005303382,-85.778819756,8.339,10/18/2020 12:00:00 AM,1239,1,1,0,0,CLEAR,WET,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,10/18/2020 9:15:19 PM,False,1019,Accepted,
27340062,KSP0400,KY STATE POLICE POST 04,Accepted,BULLITT,,,JOHNS,LN,,KY0044,OLD MILL,,,,,38.013884020,-85.646087095,0.004,10/15/2020 12:00:00 AM,1100,3,3,0,0,CLOUDY,DRY,False,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/16/2020 8:38:31 AM,False,521,Accepted,
27351711,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,4877,OLD MILL,RD,,,,,,,,38.016007743,-85.637198021,17.022,10/15/2020 12:00:00 AM,1015,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/19/2020 4:49:19 PM,False,1033,Accepted,
27328469,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.020618968,-85.631094324,17.485,10/13/2020 12:00:00 AM,1647,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,10/13/2020 8:59:40 PM,False,1236,Accepted,
27347858,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,400,4TH,ST,E,,,,,,,37.990110882,-85.709315138,12.568,10/12/2020 12:00:00 AM,1320,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,,,10/18/2020 11:55:44 PM,False,061,Accepted,
27337425,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,KY44,,,,ANNA MARIE,,,,,38.036968352,-85.569550089,21.086,10/12/2020 12:00:00 AM,0250,1,1,0,0,CLEAR,DRY,True,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,10/15/2020 4:06:07 PM,False,7745,Accepted,
27326428,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,38.000359204,-85.692548415,13.723,10/12/2020 12:00:00 AM,0521,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,10/13/2020 1:07:25 PM,False,094,Accepted,
27317670,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,,,,,,38.000172030,-85.744961454,10.446,10/9/2020 12:00:00 AM,0842,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DAYLIGHT,,,10/11/2020 3:37:37 PM,False,079,Accepted,
27317674,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.995900496,-85.701544268,13.185,10/9/2020 12:00:00 AM,0957,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/11/2020 3:37:59 PM,False,079,Accepted,
27364154,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,KY1319,KINGS CHURCH,,CEDAR LAKE,38.063583169,-85.500296152,25.507,10/8/2020 12:00:00 AM,0857,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,,,10/22/2020 10:57:56 AM,False,7742,Accepted,
27319661,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,DOGWOOD,,CENTRAL,38.038069197,-85.562764454,21.469,10/8/2020 12:00:00 AM,1534,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/12/2020 5:55:42 AM,False,7742,Accepted,
27355771,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,6260,OLD MILL,RD,,,,,,,,38.025432193,-85.617450781,18.312,10/8/2020 12:00:00 AM,1540,2,2,0,3,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DAYLIGHT,,,10/20/2020 3:50:43 PM,False,7733,Accepted,
27364145,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,US0031E,,BARDSTOWN,RD,,KY0044,OLD MILL,,,,,38.052122854,-85.536703954,3.294,10/7/2020 12:00:00 AM,1354,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/22/2020 10:57:01 AM,False,7740,Accepted,
27307890,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,US0031EX,BARDSTOWN,,,,,38.048099363,-85.541689738,22.861,10/7/2020 12:00:00 AM,1212,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING IN INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,10/8/2020 2:55:57 PM,False,7733,Accepted,
27319659,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,KY44,,,,,,,,,38.036995789,-85.570065420,21.058,10/7/2020 12:00:00 AM,1140,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/12/2020 5:55:36 AM,False,7701,Accepted,
27337431,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.048208482,-85.541606241,22.870,10/7/2020 12:00:00 AM,1550,3,3,0,2,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/15/2020 4:06:27 PM,True,7734,Accepted,
27307892,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,10880,OLD MILL,RD,,,,,,,,38.050172284,-85.539915036,23.032,10/7/2020 12:00:00 AM,1603,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/8/2020 2:56:05 PM,False,7733,Accepted,
27374274,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.007556245,-85.671899872,15.024,10/6/2020 12:00:00 AM,1030,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/25/2020 2:10:47 PM,False,098,Accepted,
27300783,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,FUGATE,,,,,37.996858605,-85.729421666,11.371,10/5/2020 12:00:00 AM,1346,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/7/2020 6:45:50 AM,False,075,Accepted,
27295302,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.028825997,-85.604956141,19.038,10/4/2020 12:00:00 AM,2230,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,10/6/2020 4:11:36 AM,False,7739,Accepted,
27300782,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,KY2723,RAYMOND,,,,,37.998755889,-85.737614643,10.855,10/3/2020 12:00:00 AM,1000,1,1,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/7/2020 6:45:47 AM,False,097,Accepted,
27490178,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,,,,,,37.998655789,-85.732117508,11.170,10/3/2020 12:00:00 AM,1450,2,2,1,1,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DAYLIGHT,,,11/23/2020 1:28:43 PM,False,097,Accepted,
27295301,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,WATER,,BRANHAM,38.047161718,-85.542499587,22.782,10/3/2020 12:00:00 AM,1337,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/6/2020 4:11:22 AM,False,7742,Accepted,
27326632,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.991881190,-85.705684798,0.670,10/3/2020 12:00:00 AM,1432,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,10/13/2020 2:07:17 PM,False,097,Accepted,
27304514,KSP0400,KY STATE POLICE POST 04,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.014416850,-85.641791149,16.741,10/2/2020 12:00:00 AM,1158,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/7/2020 8:13:16 PM,False,0627,Accepted,
27289128,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,2560,SHEPHERDSVILLE,RD,,,,,,,,37.999519494,-85.756217036,9.798,10/2/2020 12:00:00 AM,0728,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/4/2020 4:20:00 PM,False,1137,Accepted,
27319383,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,,,JOE B HALL,AVE,N,KY0044,4TH,,,,,37.990525774,-85.707155854,0.010,10/1/2020 12:00:00 AM,0810,2,1,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/12/2020 3:12:20 AM,False,080,Accepted,
27337534,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.038452247,-85.560127774,21.616,10/1/2020 12:00:00 AM,1717,2,2,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/15/2020 4:18:51 PM,False,7726,Accepted,
27300779,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.991982746,-85.705655208,0.662,10/1/2020 12:00:00 AM,1042,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,10/7/2020 6:45:41 AM,False,085,Accepted,
27281995,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,1330,4TH,ST,E,,,,,,,37.998144693,-85.697341814,13.470,9/30/2020 12:00:00 AM,1637,3,3,0,0,CLEAR,DRY,True,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/2/2020 11:44:00 AM,False,077,Accepted,
27300786,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,389,4TH,ST,E,,,,,,,37.990219880,-85.711429912,12.462,9/30/2020 12:00:00 AM,0712,2,2,0,0,CLOUDY,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/7/2020 6:45:56 AM,False,085,Accepted,
27295298,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.026416378,-85.612328623,18.599,9/29/2020 12:00:00 AM,1802,1,1,0,0,CLEAR,DRY,False,OCCUPANT FELL FROM MOVING VEHICLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/6/2020 4:10:41 AM,False,7739,Accepted,
27623497,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,5200,SHEPHERDSVILLE,RD,,,MT EDEN,,,,,38.000323966,-85.797390547,7.080,9/28/2020 12:00:00 AM,1725,1,1,0,0,CLOUDY,WET,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,1/1/2021 10:25:18 PM,False,1248,Accepted,
27295296,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,CEMETERY,,SNAPP,38.049361325,-85.540651501,22.964,9/28/2020 12:00:00 AM,1615,2,2,0,0,CLOUDY,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/6/2020 4:10:09 AM,False,7742,Accepted,
27326630,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,117,E 4TH ST,,,,,,,,,37.992031982,-85.705626499,0.659,9/28/2020 12:00:00 AM,1600,2,2,0,0,RAINING,WET,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & GRADE,DAYLIGHT,I 0065,KY0044,10/13/2020 2:07:10 PM,False,061,Accepted,
27269013,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.995692069,-85.701738775,13.167,9/26/2020 12:00:00 AM,1347,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,9/29/2020 1:42:48 PM,False,079,Accepted,
27280720,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,US0031E,BARDSTOWN,,,,,38.052143306,-85.536675806,23.254,9/26/2020 12:00:00 AM,1808,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/2/2020 5:05:20 AM,False,7731,Accepted,
27276611,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.048110787,-85.541673610,22.862,9/25/2020 12:00:00 AM,1341,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/1/2020 6:34:05 AM,False,7723,Accepted,
27255187,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,BROOKEWAY,US0031E,BARDSTOWN,38.052579454,-85.535600691,23.323,9/23/2020 12:00:00 AM,1616,3,3,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,9/25/2020 3:25:31 PM,False,7742,Accepted,
27262001,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0061,,BUCKMAN,ST,N,,,,CHERRY,KY0044,4TH,37.991537368,-85.715585034,14.552,9/22/2020 12:00:00 AM,1752,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,9/28/2020 4:18:03 AM,False,086,Accepted,
27243222,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.992575422,-85.706002931,0.004,9/22/2020 12:00:00 AM,0907,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & HILLCREST,DAYLIGHT,I 0065,KY0044,9/22/2020 5:29:16 PM,False,075,Accepted,
27235274,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,11135,OLD MILL,RD,,,,,,,,38.052510428,-85.535806921,23.311,9/19/2020 12:00:00 AM,2155,2,2,0,0,CLEAR,DRY,False,COLLISION IN PARKING LOT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,9/21/2020 6:16:03 AM,False,7739,Accepted,
27235273,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,11155,OLD MILL,RD,,,,,,,,38.052467708,-85.534408443,23.349,9/18/2020 12:00:00 AM,1942,2,2,0,0,CLEAR,DRY,True,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,9/21/2020 6:15:55 AM,False,7735,Accepted,
27228085,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,C E SMITH,,,,,38.020739062,-85.630920216,17.496,9/18/2020 12:00:00 AM,1345,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,CURVE & HILLCREST,DAYLIGHT,,,9/18/2020 5:49:22 PM,False,1226,Accepted,
27221460,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,KY1319,KINGS CHURCH,,,,,38.062333849,-85.504309177,25.285,9/16/2020 12:00:00 AM,1740,2,2,0,2,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,9/17/2020 8:38:10 AM,False,1055,Accepted,
27255188,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,,,JOY,AVE,,KY0044,OLD MILL,,,,,38.058201630,-85.528137096,0.002,9/12/2020 12:00:00 AM,2025,2,2,0,0,CLEAR,DRY,False,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,9/25/2020 3:25:36 PM,False,7745,Accepted,
27202673,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,SHEPHERDSVILLE,RD,,,HILLVIEW,,,,,38.004980690,-85.776616702,8.463,9/12/2020 12:00:00 AM,2104,1,1,0,0,RAINING,WET,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,9/12/2020 11:33:00 PM,False,1232,Accepted,
