IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
28575268,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,HESTER,,,,,37.990029612,-85.709382967,12.574,8/28/2021 12:00:00 AM,0744,2,2,0,2,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/29/2021 5:34:58 PM,False,075,Accepted,
28598730,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,,,AUTUMN LEAF,DR,,KY0044,4TH,,,,,37.997921003,-85.730755340,0.002,8/27/2021 12:00:00 AM,1500,2,2,0,2,RAINING,WET,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,9/4/2021 10:17:50 AM,False,077,Accepted,
28580306,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.991927522,-85.705362285,12.846,8/26/2021 12:00:00 AM,0527,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,8/30/2021 8:56:09 PM,False,097,Accepted,
28577366,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.038015184,-85.563004325,21.455,8/26/2021 12:00:00 AM,0735,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,8/30/2021 8:33:08 AM,False,7735,Accepted,
28565499,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0480,3057,CEDAR GROVE,RD,,,,,STONEYRIDGE WYNDE,KY1442,RIDGE,37.979004766,-85.658545407,3.122,8/26/2021 12:00:00 AM,0640,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAWN,,,8/26/2021 3:49:23 PM,False,1247,Accepted,
28568243,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,KY44,,,,FISHER,,,,,38.036999293,-85.571204270,20.995,8/24/2021 12:00:00 AM,0901,2,2,0,1,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/27/2021 8:17:34 AM,False,7731,Accepted,
28560290,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,KY0061,BUCKMAN,,FRANK E SIMON,37.990786080,-85.715522614,12.234,8/23/2021 12:00:00 AM,1313,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/25/2021 12:39:08 PM,False,075,Accepted,
28642757,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,5104,SHEPHERDSVILLE,RD,,,MARTIN,,,,,38.001189934,-85.795547676,7.202,8/22/2021 12:00:00 AM,2144,1,1,0,1,CLOUDY,DRY,False,NON-COLLISION OBJECT COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,9/10/2021 5:51:29 AM,False,1229,Accepted,
28560285,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.991972825,-85.701870323,0.279,8/22/2021 12:00:00 AM,1140,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,8/25/2021 12:38:53 PM,False,073,Accepted,
28560284,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,,,,,,37.992983985,-85.722105841,11.857,8/21/2021 12:00:00 AM,1343,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/25/2021 12:38:49 PM,False,078,Accepted,
28577358,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,AZURE,,,,,38.030210109,-85.601533888,19.241,8/20/2021 12:00:00 AM,1507,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,8/30/2021 8:32:00 AM,False,7735,Accepted,
28544614,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.999180283,-85.704975756,0.145,8/20/2021 12:00:00 AM,1415,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & GRADE,DAYLIGHT,I 0065,KY0044,8/21/2021 1:23:50 PM,False,079,Accepted,
28544612,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.993853712,-85.702733106,0.424,8/18/2021 12:00:00 AM,1318,2,2,0,0,CLOUDY,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,8/21/2021 1:21:49 PM,False,085,Accepted,
28544605,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,,,ADAM SHEPHERD,PKWY,,,,,KEYSTONE CROSSROAD,KY0044,4TH,37.990949166,-85.707624156,0.039,8/18/2021 12:00:00 AM,0849,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,,,8/21/2021 1:21:30 PM,False,075,Accepted,
28544606,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,,,COX,,SALTWELL,37.993725106,-85.724314190,11.737,8/18/2021 12:00:00 AM,1720,2,2,0,1,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/21/2021 1:21:34 PM,False,075,Accepted,
28528444,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,7000,SHEPHERDSVILLE,RD,,,,,,,,38.006646682,-85.843537257,3.960,8/17/2021 12:00:00 AM,0723,1,1,0,1,CLOUDY,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,8/17/2021 2:00:02 PM,False,1007,Accepted,
28578089,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.055733756,-85.531446168,23.631,8/17/2021 12:00:00 AM,1220,2,2,0,0,CLOUDY,DRY,False,COLLISION IN PARKING LOT,BACKING,CURVE & LEVEL,DAYLIGHT,,,8/30/2021 10:45:39 AM,False,7746,Accepted,
28560286,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.991891684,-85.705654022,0.668,8/16/2021 12:00:00 AM,1620,2,2,0,0,CLOUDY,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & GRADE,DAYLIGHT,I 0065,KY0044,8/25/2021 12:38:56 PM,False,061,Accepted,
28544601,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.993899450,-85.703339968,13.018,8/16/2021 12:00:00 AM,1330,2,2,0,0,RAINING,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/21/2021 1:21:15 PM,False,073,Accepted,
28535952,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,SHEPHERDSVILLE,RD,,,,,HILLTOP,,GOLDSMITH,38.008192347,-85.828365927,4.860,8/15/2021 12:00:00 AM,2352,2,2,0,0,CLOUDY,WET,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,8/19/2021 7:06:55 AM,False,1232,Accepted,
28532174,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,US0031E,BARDSTOWN,,,,,38.052209988,-85.536155274,23.251,8/14/2021 12:00:00 AM,1154,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/18/2021 9:05:44 AM,False,7731,Accepted,
28553773,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,OAKBROOKE,,,,,38.051310841,-85.538595401,23.136,8/13/2021 12:00:00 AM,1440,2,1,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/24/2021 3:02:55 AM,False,7729,Accepted,
28516331,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,ADAM SHEPHERD,,,,,37.990371294,-85.707494206,12.681,8/13/2021 12:00:00 AM,1716,2,2,0,0,CLEAR,DRY,False,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/15/2021 4:07:47 PM,False,075,Accepted,
28532173,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,11540,OLD MILL,RD,,,,,,,,38.052662154,-85.535613774,23.326,8/13/2021 12:00:00 AM,1136,1,1,0,0,CLEAR,DRY,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/18/2021 9:05:39 AM,False,7731,Accepted,
28532171,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,US0031E,BARDSTOWN,,OAKBROOKE,38.051696541,-85.537737481,23.192,8/13/2021 12:00:00 AM,0825,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/18/2021 9:05:19 AM,False,7738,Accepted,
28516330,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.991979720,-85.705668794,0.663,8/13/2021 12:00:00 AM,1313,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,8/15/2021 4:07:43 PM,False,085,Accepted,
28516323,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0061,,BUCKMAN,ST,S,KY0044,4TH,,,,,37.990826590,-85.715855172,14.499,8/11/2021 12:00:00 AM,0925,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/15/2021 4:07:25 PM,False,088,Accepted,
28497567,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,12172,SHEPHERDSVILLE,RD,,,,,,,,38.020143473,-85.909100508,0.012,8/11/2021 12:00:00 AM,0605,2,1,0,1,CLEAR,DRY,False,COLLISION WITH BICYCLIST NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/12/2021 9:12:57 AM,False,1143,Accepted,
28506581,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,LOUISE,,,,,38.043671399,-85.546982403,22.432,8/10/2021 12:00:00 AM,2124,2,2,0,2,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,8/14/2021 7:34:01 PM,False,7740,Accepted,
28506511,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,,,,,,37.995936654,-85.728306665,11.463,8/10/2021 12:00:00 AM,2050,2,2,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/14/2021 7:02:54 PM,False,026,Accepted,
28532120,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,BETHEL CHURCH,,SIMMONS,38.031670053,-85.598364270,19.448,8/10/2021 12:00:00 AM,1505,3,3,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/18/2021 8:46:23 AM,False,7742,Accepted,
28485142,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,HALLS,,,,,38.007238874,-85.673514606,14.932,8/7/2021 12:00:00 AM,1121,2,2,0,1,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,8/9/2021 11:17:59 AM,False,089,Accepted,
28477786,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,I 0065,I65 S EXIT117 OFF RAMP TO KY44,,,,,37.992304553,-85.705239760,12.870,8/6/2021 12:00:00 AM,0650,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAWN,,,8/7/2021 12:34:30 AM,False,088,Accepted,
28543240,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,9092,OLD MILL,RD,,,,,,,,38.038155864,-85.562529952,21.482,8/6/2021 12:00:00 AM,2024,2,1,0,1,CLEAR,DRY,False,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/20/2021 10:54:01 PM,False,7749,Accepted,
28477787,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.992113157,-85.705704363,0.035,8/6/2021 12:00:00 AM,1100,2,2,0,0,CLOUDY,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,8/7/2021 12:34:34 AM,False,073,Accepted,
28590069,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,6415,OLD MILL,RD,,,,,,,,38.026421513,-85.612229922,18.605,8/5/2021 12:00:00 AM,1913,1,1,0,0,CLEAR,DRY,False,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,9/2/2021 5:44:08 AM,False,7740,Accepted,
28474503,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY1319,,KINGS CHURCH,RD,,KY0044,OLD MILL,,,,,38.062294826,-85.504467867,0.002,8/5/2021 12:00:00 AM,1720,2,2,0,0,CLEAR,DRY,False,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/6/2021 4:22:16 AM,False,1244,Accepted,
28470301,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,,SHEPHERDSVILLE,RD,,,OLD PITTS POINT,,,,,38.000836655,-85.751268369,10.097,8/4/2021 12:00:00 AM,2355,2,2,0,0,CLEAR,DRY,False,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,8/5/2021 5:01:08 AM,False,1244,Accepted,
28526605,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,6925,OLD MILL,RD,,,,,,,,38.029031002,-85.604394786,19.072,8/3/2021 12:00:00 AM,2025,2,1,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,,,8/17/2021 3:03:00 AM,False,7739,Accepted,
28464455,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0044,6100,SHEPHERDSVILLE,RD,,,,,,,,38.011007634,-85.808427204,6.074,8/3/2021 12:00:00 AM,1200,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,CURVE & LEVEL,DAYLIGHT,,,8/3/2021 6:49:05 PM,False,1021,Accepted,
28466650,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.997745862,-85.698882631,13.382,8/3/2021 12:00:00 AM,0852,3,3,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/4/2021 9:52:04 AM,False,095,Accepted,
28466651,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.991913236,-85.705646572,0.667,8/3/2021 12:00:00 AM,0800,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,8/4/2021 9:52:11 AM,False,073,Accepted,
28466643,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990044920,-85.709568911,12.564,8/2/2021 12:00:00 AM,1450,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/4/2021 9:51:45 AM,False,073,Accepted,
28505094,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,BROOKEWAY,,,,,38.053142644,-85.534396077,23.362,8/2/2021 12:00:00 AM,1225,3,1,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/14/2021 3:03:43 AM,False,7714,Accepted,
28473274,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,KY0480,,CEDAR GROVE,RD,,KY1442,RIDGE,,,,,37.978272946,-85.655148024,3.316,7/31/2021 12:00:00 AM,1835,1,1,0,0,RAINING,WET,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,8/5/2021 9:25:01 PM,False,1055,Accepted,
28466720,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.992131110,-85.705442499,0.047,7/30/2021 12:00:00 AM,1054,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,8/4/2021 10:07:00 AM,False,077,Accepted,
28459859,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,264,4TH,ST,W,,,,,,,37.991790898,-85.718289061,12.075,7/29/2021 12:00:00 AM,1451,1,1,0,0,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/2/2021 5:03:44 PM,False,073,Accepted,
28459855,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.995807201,-85.701768379,13.174,7/28/2021 12:00:00 AM,0749,3,3,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/2/2021 5:03:35 PM,False,078,Accepted,
28466718,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.992846028,-85.704807424,12.913,7/28/2021 12:00:00 AM,2220,2,2,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,8/4/2021 10:06:56 AM,False,099,Accepted,
28441692,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990512617,-85.707245276,12.699,7/27/2021 12:00:00 AM,1110,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/28/2021 1:33:05 PM,False,085,Accepted,
28441694,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,ADAM SHEPHERD,,,,,37.990453682,-85.707203781,12.698,7/26/2021 12:00:00 AM,1030,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,7/28/2021 1:33:46 PM,False,076,Accepted,
28410829,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.999504462,-85.693406576,13.705,7/25/2021 12:00:00 AM,1810,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/26/2021 10:45:07 AM,False,073,Accepted,
28462130,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.048917037,-85.541006919,22.928,7/24/2021 12:00:00 AM,1647,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/3/2021 8:57:32 AM,False,7735,Accepted,
28407072,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,497,4TH,ST,E,,,,,,,37.990075669,-85.709954022,12.543,7/24/2021 12:00:00 AM,1201,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/25/2021 8:33:43 AM,False,088,Accepted,
28459582,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.990352277,-85.707576361,12.677,7/24/2021 12:00:00 AM,2226,3,3,0,2,CLEAR,DRY,False,COLLISION IN PARKING LOT,REAR END,STRAIGHT & LEVEL,OTHER,,,8/2/2021 4:02:45 PM,False,102,Accepted,
28462131,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,6420,OLD MILL,RD,,,,,,,,38.026338982,-85.612673224,18.580,7/24/2021 12:00:00 AM,1741,1,1,0,0,CLEAR,DRY,False,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/3/2021 8:57:40 AM,False,7726,Accepted,
28407074,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.995574356,-85.702002298,13.150,7/23/2021 12:00:00 AM,1428,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,7/25/2021 8:33:47 AM,False,078,Accepted,
28460161,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,W,,CITY PARK,,,,,37.993380909,-85.723317400,11.793,7/23/2021 12:00:00 AM,2244,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,8/2/2021 6:32:42 PM,False,093,Accepted,
28398194,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,SNAPP,,,,,38.048946144,-85.540989246,22.916,7/22/2021 12:00:00 AM,1311,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/22/2021 5:55:53 PM,False,7731,Accepted,
28407081,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.994953013,-85.706188908,0.447,7/22/2021 12:00:00 AM,1648,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,7/25/2021 8:34:05 AM,False,085,Accepted,
28460373,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,445,4TH,ST,E,,,,,,,37.990045859,-85.709067304,12.592,7/22/2021 12:00:00 AM,2037,2,2,0,0,CLEAR,DRY,True,COLLISION IN PARKING LOT,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,8/2/2021 7:55:36 PM,False,026,Accepted,
28407077,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.997994952,-85.697863176,13.440,7/21/2021 12:00:00 AM,1223,2,1,0,0,CLEAR,DRY,False,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/25/2021 8:33:55 AM,False,077,Accepted,
28393507,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,,,,,,,,,,37.992105268,-85.705704743,0.035,7/20/2021 12:00:00 AM,1616,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0065,KY0044,7/21/2021 3:02:54 PM,False,089,Accepted,
28401841,0150300,MT. WASHINGTON POLICE DEPT.,Accepted,BULLITT,KY0044,,OLD MILL,RD,,,,,,,,38.060040103,-85.509467506,24.964,7/19/2021 12:00:00 AM,1206,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/23/2021 2:51:30 PM,False,7726,Accepted,
28389037,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0044,,4TH,ST,E,,,,,,,37.994067569,-85.703223995,13.030,7/18/2021 12:00:00 AM,1704,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/20/2021 2:54:14 PM,False,085,Accepted,
